,level_0,index,Unnamed: 0,Subject,Tissue,VGene,All,All_N,All_S,CDR1,CDR1_N,CDR1_S,CDR2,CDR2_N,CDR2_S,CDR1_len,CDR2_len,FR1_FR3_len,14aa_CDR1,All_mut,All_N_mut,All_S_mut,CDR1_mut,CDR1_N_mut,CDR1_S_mut,CDR2_mut,CDR2_N_mut,CDR2_S_mut,Dn/Ds_CDR1,Dn/Ds_All
906,30892,30984,30984,sloth-bear,spleen,sloth_bear_IGLV_23,22,19,3,1,1,0,0,0,0,42,9,284,14 aa CDR1,0.07746478873239436,0.06690140845070422,0.01056338028169014,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,3.1666666666666665
907,30894,30986,30986,sloth-bear,spleen,sloth_bear_IGLV_23,32,22,10,4,4,0,4,4,0,42,9,286,14 aa CDR1,0.11188811188811189,0.07692307692307693,0.03496503496503497,0.09523809523809523,0.09523809523809523,0.0,0.4444444444444444,0.4444444444444444,0.0,,1.1
908,30895,30987,30987,sloth-bear,spleen,sloth_bear_IGLV_23,42,34,8,7,6,1,1,1,0,42,9,286,14 aa CDR1,0.14685314685314685,0.11888111888111888,0.027972027972027972,0.16666666666666666,0.14285714285714285,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,3.0,2.125
909,30962,31054,31054,sloth-bear,spleen,sloth_bear_IGLV_23,28,24,4,2,2,0,0,0,0,42,9,285,14 aa CDR1,0.09824561403508772,0.08421052631578947,0.014035087719298246,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,3.0
910,31038,31130,31130,sloth-bear,spleen,sloth_bear_IGLV_23,28,21,7,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.0979020979020979,0.07342657342657342,0.024475524475524476,0.0,0.0,0.0,0.0,0.0,0.0,,1.5
911,31077,31170,31170,sloth-bear,spleen,sloth_bear_IGLV_23,49,42,7,10,9,1,3,3,0,42,9,287,14 aa CDR1,0.17073170731707318,0.14634146341463414,0.024390243902439025,0.23809523809523808,0.21428571428571427,0.023809523809523808,0.3333333333333333,0.3333333333333333,0.0,4.5,2.999999999999999
912,31150,31243,31243,sloth-bear,spleen,sloth_bear_IGLV_23,15,11,4,0,0,0,2,2,0,42,9,287,14 aa CDR1,0.05226480836236934,0.03832752613240418,0.013937282229965157,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,,1.3749999999999998
913,31187,31280,31280,sloth-bear,spleen,sloth_bear_IGLV_23,24,17,7,7,5,2,0,0,0,42,9,286,14 aa CDR1,0.08391608391608392,0.05944055944055944,0.024475524475524476,0.16666666666666666,0.11904761904761904,0.047619047619047616,0.0,0.0,0.0,1.25,1.2142857142857144
914,31200,31293,31293,sloth-bear,spleen,sloth_bear_IGLV_23,28,21,7,4,4,0,0,0,0,42,9,286,14 aa CDR1,0.0979020979020979,0.07342657342657342,0.024475524475524476,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,,1.5
915,31234,31327,31327,sloth-bear,spleen,sloth_bear_IGLV_23,24,21,3,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.08391608391608392,0.07342657342657342,0.01048951048951049,0.0,0.0,0.0,0.0,0.0,0.0,,3.4999999999999996
916,31251,31344,31344,sloth-bear,spleen,sloth_bear_IGLV_23,19,16,3,4,3,1,1,1,0,42,9,286,14 aa CDR1,0.06643356643356643,0.055944055944055944,0.01048951048951049,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,1.5,2.6666666666666665
917,31260,31353,31353,sloth-bear,spleen,sloth_bear_IGLV_23,32,22,10,6,6,0,2,1,1,42,9,286,14 aa CDR1,0.11188811188811189,0.07692307692307693,0.03496503496503497,0.14285714285714285,0.14285714285714285,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,,1.1
918,31278,31371,31371,sloth-bear,spleen,sloth_bear_IGLV_23,36,29,7,9,8,1,3,3,0,42,9,286,14 aa CDR1,0.1258741258741259,0.10139860139860139,0.024475524475524476,0.21428571428571427,0.19047619047619047,0.023809523809523808,0.3333333333333333,0.3333333333333333,0.0,4.0,2.071428571428571
919,31312,31405,31405,sloth-bear,spleen,sloth_bear_IGLV_23,22,20,2,5,5,0,2,2,0,42,9,286,14 aa CDR1,0.07692307692307693,0.06993006993006994,0.006993006993006993,0.11904761904761904,0.11904761904761904,0.0,0.2222222222222222,0.2222222222222222,0.0,,5.0
920,31358,31452,31452,sloth-bear,spleen,sloth_bear_IGLV_23,18,13,5,0,0,0,0,0,0,42,9,287,14 aa CDR1,0.0627177700348432,0.04529616724738676,0.017421602787456445,0.0,0.0,0.0,0.0,0.0,0.0,,1.2999999999999998
921,31376,31470,31470,sloth-bear,spleen,sloth_bear_IGLV_23,31,26,5,5,5,0,3,3,0,42,9,286,14 aa CDR1,0.10839160839160839,0.09090909090909091,0.017482517482517484,0.11904761904761904,0.11904761904761904,0.0,0.3333333333333333,0.3333333333333333,0.0,,2.5999999999999996
922,31378,31472,31472,sloth-bear,spleen,sloth_bear_IGLV_23,24,18,6,3,1,2,0,0,0,42,9,287,14 aa CDR1,0.08362369337979095,0.0627177700348432,0.020905923344947737,0.07142857142857142,0.023809523809523808,0.047619047619047616,0.0,0.0,0.0,0.25,1.4999999999999998
923,31391,31485,31485,sloth-bear,spleen,sloth_bear_IGLV_23,25,19,6,3,3,0,5,4,1,42,9,285,14 aa CDR1,0.08771929824561403,0.06666666666666667,0.021052631578947368,0.07142857142857142,0.07142857142857142,0.0,0.5555555555555556,0.4444444444444444,0.1111111111111111,,1.5833333333333333
924,31392,31486,31486,sloth-bear,spleen,sloth_bear_IGLV_23,24,19,5,3,3,0,1,1,0,42,9,286,14 aa CDR1,0.08391608391608392,0.06643356643356643,0.017482517482517484,0.07142857142857142,0.07142857142857142,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.9
925,31526,31621,31621,sloth-bear,spleen,sloth_bear_IGLV_23,34,29,5,7,7,0,1,1,0,42,9,286,14 aa CDR1,0.11888111888111888,0.10139860139860139,0.017482517482517484,0.16666666666666666,0.16666666666666666,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.8999999999999995
926,31543,31638,31638,sloth-bear,spleen,sloth_bear_IGLV_23,29,18,11,2,1,1,1,0,1,42,9,286,14 aa CDR1,0.10139860139860139,0.06293706293706294,0.038461538461538464,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.1111111111111111,0.0,0.1111111111111111,0.5,0.8181818181818182
927,31559,31654,31654,sloth-bear,spleen,sloth_bear_IGLV_23,34,24,10,6,6,0,2,1,1,42,9,286,14 aa CDR1,0.11888111888111888,0.08391608391608392,0.03496503496503497,0.14285714285714285,0.14285714285714285,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,,1.2000000000000002
928,31582,31677,31677,sloth-bear,spleen,sloth_bear_IGLV_23,9,9,0,1,1,0,0,0,0,42,9,285,14 aa CDR1,0.031578947368421054,0.031578947368421054,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,
929,31598,31693,31693,sloth-bear,spleen,sloth_bear_IGLV_23,36,26,10,4,3,1,1,1,0,42,9,286,14 aa CDR1,0.1258741258741259,0.09090909090909091,0.03496503496503497,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,1.5,1.2999999999999998
930,31624,31719,31719,sloth-bear,spleen,sloth_bear_IGLV_23,10,7,3,1,0,1,2,1,1,42,9,286,14 aa CDR1,0.03496503496503497,0.024475524475524476,0.01048951048951049,0.023809523809523808,0.0,0.023809523809523808,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,1.1666666666666665
931,31697,31792,31792,sloth-bear,spleen,sloth_bear_IGLV_23,16,15,1,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.055944055944055944,0.05244755244755245,0.0034965034965034965,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,7.5
932,31763,31858,31858,sloth-bear,spleen,sloth_bear_IGLV_23,38,29,9,6,5,1,2,1,1,42,9,286,14 aa CDR1,0.13286713286713286,0.10139860139860139,0.03146853146853147,0.14285714285714285,0.11904761904761904,0.023809523809523808,0.2222222222222222,0.1111111111111111,0.1111111111111111,2.5,1.6111111111111107
933,31767,31862,31862,sloth-bear,spleen,sloth_bear_IGLV_23,20,17,3,2,2,0,2,2,0,42,9,286,14 aa CDR1,0.06993006993006994,0.05944055944055944,0.01048951048951049,0.047619047619047616,0.047619047619047616,0.0,0.2222222222222222,0.2222222222222222,0.0,,2.8333333333333335
934,31787,31882,31882,sloth-bear,spleen,sloth_bear_IGLV_23,23,18,5,5,5,0,2,2,0,42,9,286,14 aa CDR1,0.08041958041958042,0.06293706293706294,0.017482517482517484,0.11904761904761904,0.11904761904761904,0.0,0.2222222222222222,0.2222222222222222,0.0,,1.8000000000000003
935,32066,32163,32163,sloth-bear,spleen,sloth_bear_IGLV_23,21,17,4,3,2,1,0,0,0,42,9,286,14 aa CDR1,0.07342657342657342,0.05944055944055944,0.013986013986013986,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.0,0.0,0.0,1.0,2.125
936,32093,32190,32190,sloth-bear,spleen,sloth_bear_IGLV_23,33,28,5,2,2,0,1,1,0,42,9,287,14 aa CDR1,0.11498257839721254,0.0975609756097561,0.017421602787456445,0.047619047619047616,0.047619047619047616,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.8000000000000003
937,32139,32236,32236,sloth-bear,spleen,sloth_bear_IGLV_23,29,20,9,3,2,1,1,0,1,42,9,285,14 aa CDR1,0.10175438596491228,0.07017543859649122,0.031578947368421054,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.1111111111111111,0.0,0.1111111111111111,1.0,1.111111111111111
938,32189,32286,32286,sloth-bear,spleen,sloth_bear_IGLV_23,19,15,4,7,5,2,0,0,0,42,9,286,14 aa CDR1,0.06643356643356643,0.05244755244755245,0.013986013986013986,0.16666666666666666,0.11904761904761904,0.047619047619047616,0.0,0.0,0.0,1.25,1.875
939,32200,32297,32297,sloth-bear,spleen,sloth_bear_IGLV_23,24,22,2,5,5,0,1,1,0,42,9,286,14 aa CDR1,0.08391608391608392,0.07692307692307693,0.006993006993006993,0.11904761904761904,0.11904761904761904,0.0,0.1111111111111111,0.1111111111111111,0.0,,5.5
940,32246,32343,32343,sloth-bear,spleen,sloth_bear_IGLV_23,25,21,4,3,2,1,1,1,0,42,9,285,14 aa CDR1,0.08771929824561403,0.07368421052631578,0.014035087719298246,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,1.0,2.6249999999999996
941,32282,32379,32379,sloth-bear,spleen,sloth_bear_IGLV_23,20,18,2,4,4,0,2,2,0,42,9,286,14 aa CDR1,0.06993006993006994,0.06293706293706294,0.006993006993006993,0.09523809523809523,0.09523809523809523,0.0,0.2222222222222222,0.2222222222222222,0.0,,4.5
942,32288,32385,32385,sloth-bear,spleen,sloth_bear_IGLV_23,17,15,2,1,0,1,2,2,0,42,9,286,14 aa CDR1,0.05944055944055944,0.05244755244755245,0.006993006993006993,0.023809523809523808,0.0,0.023809523809523808,0.2222222222222222,0.2222222222222222,0.0,0.0,3.75
943,32310,32408,32408,sloth-bear,spleen,sloth_bear_IGLV_23,23,19,4,2,2,0,3,2,1,42,9,286,14 aa CDR1,0.08041958041958042,0.06643356643356643,0.013986013986013986,0.047619047619047616,0.047619047619047616,0.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,,2.375
944,32355,32453,32453,sloth-bear,spleen,sloth_bear_IGLV_23,33,26,7,8,8,0,1,1,0,42,9,286,14 aa CDR1,0.11538461538461539,0.09090909090909091,0.024475524475524476,0.19047619047619047,0.19047619047619047,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.857142857142857
945,32371,32469,32469,sloth-bear,spleen,sloth_bear_IGLV_23,25,24,1,5,5,0,1,1,0,42,9,286,14 aa CDR1,0.08741258741258741,0.08391608391608392,0.0034965034965034965,0.11904761904761904,0.11904761904761904,0.0,0.1111111111111111,0.1111111111111111,0.0,,12.0
946,32481,32580,32580,sloth-bear,spleen,sloth_bear_IGLV_23,27,22,5,4,3,1,2,2,0,42,9,285,14 aa CDR1,0.09473684210526316,0.07719298245614035,0.017543859649122806,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.2222222222222222,0.2222222222222222,0.0,1.5,2.2
947,32489,32588,32588,sloth-bear,spleen,sloth_bear_IGLV_23,27,23,4,3,3,0,2,2,0,42,9,286,14 aa CDR1,0.0944055944055944,0.08041958041958042,0.013986013986013986,0.07142857142857142,0.07142857142857142,0.0,0.2222222222222222,0.2222222222222222,0.0,,2.8749999999999996
948,32492,32591,32591,sloth-bear,spleen,sloth_bear_IGLV_23,30,22,8,4,4,0,1,1,0,42,9,287,14 aa CDR1,0.10452961672473868,0.07665505226480836,0.027874564459930314,0.09523809523809523,0.09523809523809523,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.3749999999999998
949,32542,32641,32641,sloth-bear,spleen,sloth_bear_IGLV_23,25,18,7,4,3,1,5,4,1,42,9,286,14 aa CDR1,0.08741258741258741,0.06293706293706294,0.024475524475524476,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.5555555555555556,0.4444444444444444,0.1111111111111111,1.5,1.2857142857142858
950,32559,32658,32658,sloth-bear,spleen,sloth_bear_IGLV_23,23,17,6,2,2,0,1,1,0,42,9,286,14 aa CDR1,0.08041958041958042,0.05944055944055944,0.02097902097902098,0.047619047619047616,0.047619047619047616,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.4166666666666667
951,32585,32684,32684,sloth-bear,spleen,sloth_bear_IGLV_23,12,10,2,0,0,0,0,0,0,42,9,285,14 aa CDR1,0.042105263157894736,0.03508771929824561,0.007017543859649123,0.0,0.0,0.0,0.0,0.0,0.0,,2.5
952,32586,32685,32685,sloth-bear,spleen,sloth_bear_IGLV_23,15,13,2,2,1,1,0,0,0,42,9,286,14 aa CDR1,0.05244755244755245,0.045454545454545456,0.006993006993006993,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.5,3.2499999999999996
953,32587,32686,32686,sloth-bear,spleen,sloth_bear_IGLV_23,12,10,2,0,0,0,1,1,0,42,9,285,14 aa CDR1,0.042105263157894736,0.03508771929824561,0.007017543859649123,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.5
954,32618,32717,32717,sloth-bear,spleen,sloth_bear_IGLV_23,42,34,8,0,0,0,2,2,0,42,9,282,14 aa CDR1,0.14893617021276595,0.12056737588652482,0.028368794326241134,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,,2.125
955,32621,32720,32720,sloth-bear,spleen,sloth_bear_IGLV_23,25,21,4,1,1,0,1,0,1,42,9,285,14 aa CDR1,0.08771929824561403,0.07368421052631578,0.014035087719298246,0.023809523809523808,0.023809523809523808,0.0,0.1111111111111111,0.0,0.1111111111111111,,2.6249999999999996
956,32641,32740,32740,sloth-bear,spleen,sloth_bear_IGLV_23,19,16,3,2,1,1,1,1,0,42,9,286,14 aa CDR1,0.06643356643356643,0.055944055944055944,0.01048951048951049,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,0.5,2.6666666666666665
957,32680,32779,32779,sloth-bear,spleen,sloth_bear_IGLV_23,23,20,3,3,3,0,1,1,0,42,9,286,14 aa CDR1,0.08041958041958042,0.06993006993006994,0.01048951048951049,0.07142857142857142,0.07142857142857142,0.0,0.1111111111111111,0.1111111111111111,0.0,,3.333333333333333
958,32758,32857,32857,sloth-bear,spleen,sloth_bear_IGLV_23,18,14,4,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.06293706293706294,0.04895104895104895,0.013986013986013986,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,1.7499999999999998
959,32763,32862,32862,sloth-bear,spleen,sloth_bear_IGLV_23,33,27,6,8,8,0,2,1,1,42,9,287,14 aa CDR1,0.11498257839721254,0.09407665505226481,0.020905923344947737,0.19047619047619047,0.19047619047619047,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,,2.2499999999999996
960,32786,32885,32885,sloth-bear,spleen,sloth_bear_IGLV_23,33,28,5,5,5,0,1,1,0,42,9,285,14 aa CDR1,0.11578947368421053,0.09824561403508772,0.017543859649122806,0.11904761904761904,0.11904761904761904,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.8000000000000003
961,32799,32898,32898,sloth-bear,spleen,sloth_bear_IGLV_23,23,18,5,6,4,2,0,0,0,42,9,286,14 aa CDR1,0.08041958041958042,0.06293706293706294,0.017482517482517484,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,1.0,1.8000000000000003
962,32924,33023,33023,sloth-bear,spleen,sloth_bear_IGLV_23,36,25,11,4,3,1,1,0,1,42,9,286,14 aa CDR1,0.1258741258741259,0.08741258741258741,0.038461538461538464,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.1111111111111111,0.0,0.1111111111111111,1.5,1.1363636363636362
963,32937,33036,33036,sloth-bear,spleen,sloth_bear_IGLV_23,28,18,10,7,6,1,0,0,0,42,9,286,14 aa CDR1,0.0979020979020979,0.06293706293706294,0.03496503496503497,0.16666666666666666,0.14285714285714285,0.023809523809523808,0.0,0.0,0.0,3.0,0.9000000000000001
964,32982,33081,33081,sloth-bear,spleen,sloth_bear_IGLV_23,27,26,1,5,5,0,2,2,0,42,9,286,14 aa CDR1,0.0944055944055944,0.09090909090909091,0.0034965034965034965,0.11904761904761904,0.11904761904761904,0.0,0.2222222222222222,0.2222222222222222,0.0,,12.999999999999998
965,33033,33132,33132,sloth-bear,spleen,sloth_bear_IGLV_23,12,9,3,0,0,0,1,1,0,42,9,286,14 aa CDR1,0.04195804195804196,0.03146853146853147,0.01048951048951049,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.5
966,33034,33133,33133,sloth-bear,spleen,sloth_bear_IGLV_23,38,29,9,6,5,1,2,1,1,42,9,286,14 aa CDR1,0.13286713286713286,0.10139860139860139,0.03146853146853147,0.14285714285714285,0.11904761904761904,0.023809523809523808,0.2222222222222222,0.1111111111111111,0.1111111111111111,2.5,1.6111111111111107
967,33055,33154,33154,sloth-bear,spleen,sloth_bear_IGLV_23,29,20,9,1,1,0,1,0,1,42,9,286,14 aa CDR1,0.10139860139860139,0.06993006993006994,0.03146853146853147,0.023809523809523808,0.023809523809523808,0.0,0.1111111111111111,0.0,0.1111111111111111,,1.111111111111111
968,33084,33183,33183,sloth-bear,spleen,sloth_bear_IGLV_23,33,23,10,6,6,0,2,1,1,42,9,286,14 aa CDR1,0.11538461538461539,0.08041958041958042,0.03496503496503497,0.14285714285714285,0.14285714285714285,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,,1.15
969,33189,33288,33288,sloth-bear,spleen,sloth_bear_IGLV_23,34,25,9,4,3,1,1,1,0,42,9,286,14 aa CDR1,0.11888111888111888,0.08741258741258741,0.03146853146853147,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,1.5,1.3888888888888888
970,33264,33363,33363,sloth-bear,spleen,sloth_bear_IGLV_23,21,17,4,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.07342657342657342,0.05944055944055944,0.013986013986013986,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,2.125
971,33284,33383,33383,sloth-bear,spleen,sloth_bear_IGLV_23,18,15,3,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.06293706293706294,0.05244755244755245,0.01048951048951049,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,2.5
972,33437,33538,33538,sloth-bear,spleen,sloth_bear_IGLV_23,38,31,7,11,10,1,1,1,0,42,9,286,14 aa CDR1,0.13286713286713286,0.10839160839160839,0.024475524475524476,0.2619047619047619,0.23809523809523808,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,5.0,2.2142857142857144
973,33451,33552,33552,sloth-bear,spleen,sloth_bear_IGLV_23,50,42,8,10,9,1,3,3,0,42,9,286,14 aa CDR1,0.17482517482517482,0.14685314685314685,0.027972027972027972,0.23809523809523808,0.21428571428571427,0.023809523809523808,0.3333333333333333,0.3333333333333333,0.0,4.5,2.6249999999999996
974,33512,33613,33613,sloth-bear,spleen,sloth_bear_IGLV_23,33,28,5,2,2,0,3,3,0,42,9,286,14 aa CDR1,0.11538461538461539,0.0979020979020979,0.017482517482517484,0.047619047619047616,0.047619047619047616,0.0,0.3333333333333333,0.3333333333333333,0.0,,2.8
975,33620,33722,33722,sloth-bear,spleen,sloth_bear_IGLV_23,35,31,4,7,7,0,0,0,0,42,9,285,14 aa CDR1,0.12280701754385964,0.10877192982456141,0.014035087719298246,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,,3.8750000000000004
976,33703,33806,33806,sloth-bear,spleen,sloth_bear_IGLV_23,28,23,5,7,4,3,2,2,0,42,9,285,14 aa CDR1,0.09824561403508772,0.08070175438596491,0.017543859649122806,0.16666666666666666,0.09523809523809523,0.07142857142857142,0.2222222222222222,0.2222222222222222,0.0,0.6666666666666666,2.3000000000000003
977,33881,33984,33984,sloth-bear,spleen,sloth_bear_IGLV_23,28,19,9,4,4,0,1,1,0,42,9,286,14 aa CDR1,0.0979020979020979,0.06643356643356643,0.03146853146853147,0.09523809523809523,0.09523809523809523,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.0555555555555554
978,33901,34004,34004,sloth-bear,spleen,sloth_bear_IGLV_23,11,10,1,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.038461538461538464,0.03496503496503497,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0,,5.0
979,34024,34127,34127,sloth-bear,spleen,sloth_bear_IGLV_23,32,24,8,4,3,1,1,1,0,42,9,285,14 aa CDR1,0.11228070175438597,0.08421052631578947,0.028070175438596492,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,1.5,1.5
980,34095,34198,34198,sloth-bear,spleen,sloth_bear_IGLV_23,17,13,4,3,2,1,0,0,0,42,9,285,14 aa CDR1,0.05964912280701754,0.0456140350877193,0.014035087719298246,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.0,0.0,0.0,1.0,1.6250000000000002
981,34096,34199,34199,sloth-bear,spleen,sloth_bear_IGLV_23,40,32,8,5,3,2,1,1,0,42,9,286,14 aa CDR1,0.13986013986013987,0.11188811188811189,0.027972027972027972,0.11904761904761904,0.07142857142857142,0.047619047619047616,0.1111111111111111,0.1111111111111111,0.0,0.75,2.0
982,34153,34256,34256,sloth-bear,spleen,sloth_bear_IGLV_23,32,29,3,5,3,2,2,2,0,42,9,285,14 aa CDR1,0.11228070175438597,0.10175438596491228,0.010526315789473684,0.11904761904761904,0.07142857142857142,0.047619047619047616,0.2222222222222222,0.2222222222222222,0.0,0.75,4.833333333333333
983,34165,34268,34268,sloth-bear,spleen,sloth_bear_IGLV_23,33,23,10,5,4,1,1,1,0,42,9,286,14 aa CDR1,0.11538461538461539,0.08041958041958042,0.03496503496503497,0.11904761904761904,0.09523809523809523,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,2.0,1.15
984,34220,34323,34323,sloth-bear,spleen,sloth_bear_IGLV_23,19,18,1,1,1,0,0,0,0,42,9,285,14 aa CDR1,0.06666666666666667,0.06315789473684211,0.0035087719298245615,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,9.0
985,34475,34578,34578,sloth-bear,spleen,sloth_bear_IGLV_23,7,5,2,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.024475524475524476,0.017482517482517484,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,,1.25
986,34503,34606,34606,sloth-bear,spleen,sloth_bear_IGLV_23,46,38,8,6,4,2,0,0,0,42,9,286,14 aa CDR1,0.16083916083916083,0.13286713286713286,0.027972027972027972,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,1.0,2.375
987,34519,34622,34622,sloth-bear,spleen,sloth_bear_IGLV_23,24,19,5,4,4,0,3,3,0,42,9,286,14 aa CDR1,0.08391608391608392,0.06643356643356643,0.017482517482517484,0.09523809523809523,0.09523809523809523,0.0,0.3333333333333333,0.3333333333333333,0.0,,1.9
